element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential,template_model,scenario
Element_13,39,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,4255.460663,0,0,0,21.7300119,1.267584027,697.171215,2.57E-05,STR3_ENCO9_ENCT1_ENCR1,default
Element_14,73,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Insulation,"Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",A4: Transportation,217.6817231,0,0,0,1.111566246,0.064841364,35.66275038,1.32E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_15,74,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A4: Transportation,976.3819914,0,0,0,4.985780382,0.290837189,159.9604539,5.90E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_16,75,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Exterior finish,"Tulipwood lumber, 1 inch",25945,"Kaleidoscope Calculator, Payette","6"" x 1' Tulipwood/Poplar lumber",A4: Transportation,1503.239255,0,0,0,7.676115347,0.447773395,246.2753674,9.08E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_17,76,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Exterior finish,"Wood stain, water based",208,"Kaleidoscope Calculator, Payette",Water based stain,A4: Transportation,30.3015805,0,0,0,0.154731475,0.009026003,4.964301486,1.83E-07,STR3_ENCO9_ENCT1_ENCR1,default
Element_18,77,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Support,"Aluminum extrusion, AEC - EPD",2717,"Kaleidoscope Calculator, Payette",Aluminum extrusion,A4: Transportation,408.7615951,0,0,0,2.087293252,0.121758773,66.96732516,2.47E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_19,78,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Support,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",Galvanized steel support system,A4: Transportation,263.3460343,0,0,0,1.344745707,0.0784435,43.14392476,1.59E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_20,79,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",AVB membrane,A4: Transportation,174.8270975,0,0,0,0.892734115,0.052076157,28.64188618,1.06E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_21,80,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Wall structure,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Sheathing,A4: Transportation,787.3854438,0,0,0,4.020691628,0.234540345,128.9971897,4.76E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_22,81,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,A4: Transportation,797.3510307,0,0,0,4.071579731,0.237508818,130.6298497,4.82E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_23,82,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Interior finish,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A4: Transportation,74.15146382,0,0,0,0.378645773,0.02208767,12.14821854,4.48E-07,STR3_ENCO9_ENCT1_ENCR1,default
Element_24,83,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",Thermal break,A4: Transportation,18.29858204,0,0,0,0.093439568,0.005450641,2.997852803,1.11E-07,STR3_ENCO9_ENCT1_ENCR1,default
Element_25,0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT1,Glazing: double pane IGU,Glazing,"Glazing, double, insulated (air)",35343,"Viracon IGU, 1” Clear Insulating Low-E Glass Unit with a  ½” VTS Airspace and Both Lites Fully Tempered  and Heat Soak Tested",Double pane IGU,A4: Transportation,7538.729886,0,0,0,38.49564197,2.245579115,1235.068513,4.56E-05,STR3_ENCO9_ENCT1_ENCR1,default
Element_26,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,A4: Transportation,281.768513,0,0,0,1.438817939,0.083931046,46.16207553,1.70E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_27,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,A4: Transportation,368.929125,0,0,0,1.883893404,0.109893782,60.44158005,2.23E-06,STR3_ENCO9_ENCT1_ENCR1,default
Element_0,26,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",201466,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,2170.923225,-27.32867151,0,0,5.515218348,0.378972419,122.0338195,2.21E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_1,27,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Steel reinforcement,"Steel, reinforcing rod",15043,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,897.4356554,-4.603158,0,0,3.8061529,0.119371402,48.37460246,-3.71E-06,STR3_ENCO9_ENCT2_ENCR1,default
Element_2,28,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,3335.941319,-41.9945042,0,0,8.474940321,0.582346597,187.5228272,3.40E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_3,29,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,1378.995225,-7.07319,0,0,5.848515873,0.18342551,74.33217681,-5.70E-06,STR3_ENCO9_ENCT2_ENCR1,default
Element_4,30,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,5773.744591,-72.68279573,0,0,14.66816594,1.007907571,324.5587394,5.89E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_5,31,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,290.1790374,-1.08213651,0,0,0.888763918,0.03290891,12.18173647,-1.28E-06,STR3_ENCO9_ENCT2_ENCR1,default
Element_6,32,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi, 20% fly ash",1607445,Calculated from takeoff from Revit,"Lightweight concrete, 5000 psi",A5: Construction,29596.21891,-314.7927056,0,0,117.0450304,4.896396138,1675.355297,1.77E-06,STR3_ENCO9_ENCT2_ENCR1,default
Element_7,33,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),775305,Calculated from takeoff from Revit,CLT (Cross laminated timber),A5: Construction,72707.95445,-88927.4835,0,121567.824,660.6778721,108.394523,5868.968546,0.004840059,STR3_ENCO9_ENCT2_ENCR1,default
Element_8,34,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh",10802,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,870.4565293,-3.24610902,0,0,2.666044945,0.098717593,36.54182655,-3.83E-06,STR3_ENCO9_ENCT2_ENCR1,default
Element_9,35,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: beams,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",54158,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A5: Construction,5078.92687,-6211.9226,0,8491.9744,46.15085959,7.571769276,409.9697519,0.000338097,STR3_ENCO9_ENCT2_ENCR1,default
Element_10,36,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: girders,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",227907,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A5: Construction,21373.07482,-26140.9329,0,35735.8176,194.2114546,31.86342222,1725.229444,0.001422774,STR3_ENCO9_ENCT2_ENCR1,default
Element_11,37,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural columns,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",136704,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A5: Construction,12820.07495,-15679.9488,0,21435.1872,116.4926162,19.11243301,1034.833357,0.000853413,STR3_ENCO9_ENCT2_ENCR1,default
Element_12,38,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A5: Construction,11251.19286,-152.1269474,0,0,28.31378788,1.972086019,621.9230016,9.61E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_13,39,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,3893.700254,-19.971702,0,0,16.51373937,0.517916192,209.8826816,-1.61E-05,STR3_ENCO9_ENCT2_ENCR1,default
Element_14,73,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Insulation,"Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",A5: Construction,1322.513852,-67.59728,0,0,9.567246425,0.240983116,54.70763304,3.26E-05,STR3_ENCO9_ENCT2_ENCR1,default
Element_15,74,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,1130.356488,-8.99263725,0,0,4.423769359,0.202444411,64.58531809,1.41E-05,STR3_ENCO9_ENCT2_ENCR1,default
Element_16,75,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Exterior finish,"Tulipwood lumber, 1 inch",25945,"Kaleidoscope Calculator, Payette","6"" x 1' Tulipwood/Poplar lumber",A5: Construction,2742.229426,-4408.0555,0,4151.2,11.69045653,1.04365984,241.7871867,9.09E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_17,76,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Exterior finish,"Wood stain, water based",208,"Kaleidoscope Calculator, Payette",Water based stain,A5: Construction,28.14199805,0.20176,0,0,0.070156347,0.006893,2.022318149,1.87E-08,STR3_ENCO9_ENCT2_ENCR1,default
Element_18,77,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Support,"Aluminum extrusion, AEC - EPD",2717,"Kaleidoscope Calculator, Payette",Aluminum extrusion,A5: Construction,2081.951768,-21.746868,0,0,12.84555067,0.292166803,130.9185159,4.89E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_19,78,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Support,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",Galvanized steel support system,A5: Construction,1073.808863,-20.27578,0,0,5.692542471,0.246989501,85.58311148,2.37E-05,STR3_ENCO9_ENCT2_ENCR1,default
Element_20,79,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,568.3063297,2.15008,0,0,2.644509111,0.145164386,38.76380562,1.15E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_21,80,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Wall structure,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,2468.479687,-94.41432,0,0,10.33050219,0.935294497,143.404548,8.88E-05,STR3_ENCO9_ENCT2_ENCR1,default
Element_22,81,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,1447.100735,-3.67728,0,0,2.55509876,0.154678263,63.03234746,7.23E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_23,82,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Interior finish,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,131.8554664,2.545,0,0,0.511387277,0.026910537,10.22564885,4.49E-08,STR3_ENCO9_ENCT2_ENCR1,default
Element_24,83,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",Thermal break,A5: Construction,13.4045291,0.04704,0,0,0.026972778,0.002164212,10.28538064,5.54E-09,STR3_ENCO9_ENCT2_ENCR1,default
Element_25,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,829.377319,4.9933,0,0,6.090849762,0.269658142,87.36929455,7.00E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_26,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,A5: Construction,5345.443157,-66.27348,0,0,14.85933794,1.506991657,208.0675718,2.57E-07,STR3_ENCO9_ENCT2_ENCR1,default
Element_27,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,A5: Construction,4481.377969,-162.1281,0,0,17.24896776,1.552896567,204.8929845,0.000205189,STR3_ENCO9_ENCT2_ENCR1,default
Element_0,26,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",201466,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",C2-C4: End-of-life,8119.0798,0,0,0,18.434139,0.93480224,366.66812,7.33E-10,STR3_ENCO9_ENCT2_ENCR1,default
Element_1,27,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Steel reinforcement,"Steel, reinforcing rod",15043,Calculated from takeoff from Revit,"Steel, reinforcing rod",C2-C4: End-of-life,201.5762,-3.0086,0,0,0.917623,0.04648287,18.20203,3.66E-11,STR3_ENCO9_ENCT2_ENCR1,default
Element_2,28,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",C2-C4: End-of-life,12476.1546,0,0,0,28.326753,1.43646048,563.43924,1.13E-09,STR3_ENCO9_ENCT2_ENCR1,default
Element_3,29,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115,Calculated from takeoff from Revit,"Steel, reinforcing rod",C2-C4: End-of-life,309.741,-4.623,0,0,1.410015,0.07142535,27.96915,5.62E-11,STR3_ENCO9_ENCT2_ENCR1,default
Element_4,30,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",C2-C4: End-of-life,21593.3445,0,0,0,49.0270725,2.4861816,975.1833,1.95E-09,STR3_ENCO9_ENCT2_ENCR1,default
Element_5,31,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601,Calculated from takeoff from Revit,"Steel, welded wire mesh",C2-C4: End-of-life,3.226496,-0.061217,0,0,0.01465607,0.000741806,0.2906007,5.83E-13,STR3_ENCO9_ENCT2_ENCR1,default
Element_6,32,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi, 20% fly ash",1607445,Calculated from takeoff from Revit,"Lightweight concrete, 5000 psi",C2-C4: End-of-life,64780.0335,0,0,0,147.0812175,7.4585448,2925.5499,5.85E-09,STR3_ENCO9_ENCT2_ENCR1,default
Element_7,33,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),775305,Calculated from takeoff from Revit,CLT (Cross laminated timber),C2-C4: End-of-life,384551.28,514802.52,0,0,3457.8603,899.3538,11629.575,7.22E-09,STR3_ENCO9_ENCT2_ENCR1,default
Element_8,34,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh",10802,Calculated from takeoff from Revit,"Steel, welded wire mesh",C2-C4: End-of-life,9.678592,-0.183634,0,0,0.04396414,0.002225212,0.8717214,1.75E-12,STR3_ENCO9_ENCT2_ENCR1,default
Element_9,35,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: beams,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",54158,Calculated from takeoff from Revit,Glue laminated timber (Glulam),C2-C4: End-of-life,26862.368,35960.912,0,0,241.54468,62.82328,812.37,5.04E-10,STR3_ENCO9_ENCT2_ENCR1,default
Element_10,36,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: girders,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",227907,Calculated from takeoff from Revit,Glue laminated timber (Glulam),C2-C4: End-of-life,113041.872,151330.248,0,0,1016.46522,264.37212,3418.605,2.12E-09,STR3_ENCO9_ENCT2_ENCR1,default
Element_11,37,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural columns,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",136704,Calculated from takeoff from Revit,Glue laminated timber (Glulam),C2-C4: End-of-life,67805.184,90771.456,0,0,609.69984,158.57664,2050.56,1.27E-09,STR3_ENCO9_ENCT2_ENCR1,default
Element_12,38,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",C2-C4: End-of-life,35227.1569,0,0,0,79.9822545,4.05593072,1590.90386,3.18E-09,STR3_ENCO9_ENCT2_ENCR1,default
Element_13,39,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267,Calculated from takeoff from Revit,"Steel, reinforcing rod",C2-C4: End-of-life,874.5778,-13.0534,0,0,3.981287,0.20167503,78.97307,1.59E-10,STR3_ENCO9_ENCT2_ENCR1,default
Element_14,73,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Insulation,"Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",C2-C4: End-of-life,374.7968,-6.6928,0,0,1.698298,0.0861698,33.71498,6.77E-11,STR3_ENCO9_ENCT2_ENCR1,default
Element_15,74,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",C2-C4: End-of-life,13.4176,-0.254575,0,0,0.06094825,0.00308485,1.2084825,2.43E-12,STR3_ENCO9_ENCT2_ENCR1,default
Element_16,75,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Exterior finish,"Tulipwood lumber, 1 inch",25945,"Kaleidoscope Calculator, Payette","6"" x 1' Tulipwood/Poplar lumber",C2-C4: End-of-life,13491.4,0,0,0,53.9656,5.03333,269.828,2.16E-10,STR3_ENCO9_ENCT2_ENCR1,default
